source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0030278,regulation of ossification,1.0,False,"""Any process that modulates the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:go_curators]",121,54,2,20972,0.037037037037037035,0.01652892561983471,query_1,"['GO:0001503', 'GO:0051239']"
GO:BP,GO:0030101,natural killer cell activation,1.0,False,"""The change in morphology and behavior of a natural killer cell in response to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",97,54,1,20972,0.018518518518518517,0.010309278350515464,query_1,['GO:0046649']
GO:BP,GO:0023057,negative regulation of signaling,1.0,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1449,54,5,20972,0.09259259259259259,0.003450655624568668,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048519']"
GO:BP,GO:0030001,metal ion transport,1.0,False,"""The directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",860,54,5,20972,0.09259259259259259,0.005813953488372093,query_1,['GO:0006812']
GO:BP,GO:0030002,intracellular monoatomic anion homeostasis,1.0,False,"""A homeostatic process involved in the maintenance of a steady state level of monoatomic anions within a cell. Monatomic anions (also called simple anions) are anions consisting of exactly one atom."" [GOC:ceb, GOC:mah]",10,54,1,20972,0.018518518518518517,0.1,query_1,"['GO:0006873', 'GO:0055081']"
GO:BP,GO:0030003,intracellular monoatomic cation homeostasis,1.0,False,"""A homeostatic process involved in the maintenance of a steady state level of monoatomic cations within a cell. Monatomic cations (also called simple cations) are cations consisting of exactly one atom."" [GOC:ceb, GOC:mah]",428,54,2,20972,0.037037037037037035,0.004672897196261682,query_1,"['GO:0006873', 'GO:0055080']"
GO:BP,GO:0030029,actin filament-based process,1.0,False,"""Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins."" [GOC:mah]",816,54,1,20972,0.018518518518518517,0.0012254901960784314,query_1,['GO:0009987']
GO:BP,GO:0030030,cell projection organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, PMID:16318917]",1628,54,5,20972,0.09259259259259259,0.003071253071253071,query_1,['GO:0016043']
GO:BP,GO:0030036,actin cytoskeleton organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:dph, GOC:jl, GOC:mah]",716,54,1,20972,0.018518518518518517,0.0013966480446927375,query_1,"['GO:0007010', 'GO:0030029']"
GO:BP,GO:0030072,peptide hormone secretion,1.0,False,"""The regulated release of a peptide hormone from a cell."" [GOC:mah]",249,54,1,20972,0.018518518518518517,0.004016064257028112,query_1,"['GO:0002790', 'GO:0046879', 'GO:0071705']"
GO:BP,GO:0030073,insulin secretion,1.0,False,"""The regulated release of proinsulin from secretory granules accompanied by cleavage of proinsulin to form mature insulin. In vertebrates, insulin is secreted from B granules in the B cells of the vertebrate pancreas and from insulin-producing cells in insects."" [GOC:mah, ISBN:0198506732]",209,54,1,20972,0.018518518518518517,0.004784688995215311,query_1,"['GO:0009306', 'GO:0030072']"
GO:BP,GO:0030097,hemopoiesis,1.0,False,"""The process whose specific outcome is the progression of the myeloid and lymphoid derived organ/tissue systems of the blood and other parts of the body over time, from formation to the mature structure. The site of hemopoiesis is variable during development, but occurs primarily in bone marrow or kidney in many adult vertebrates."" [GOC:dgh, ISBN:0198506732]",971,54,3,20972,0.05555555555555555,0.003089598352214212,query_1,['GO:0048468']
GO:BP,GO:0030099,myeloid cell differentiation,1.0,False,"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte, megakaryocyte, thrombocyte, or erythrocyte lineages."" [GOC:add, ISBN:0781735149]",449,54,1,20972,0.018518518518518517,0.0022271714922048997,query_1,"['GO:0030097', 'GO:0030154']"
GO:BP,GO:0023061,signal release,1.0,False,"""The process in which a signal is secreted or discharged into the extracellular medium from a cellular source."" [GOC:mtg_signal]",490,54,1,20972,0.018518518518518517,0.0020408163265306124,query_1,"['GO:0007267', 'GO:0032940']"
GO:BP,GO:0021610,facial nerve morphogenesis,1.0,False,"""The process in which the anatomical structure of the facial nerve is generated and organized. This sensory and motor nerve supplies the muscles of facial expression and the expression and taste at the anterior two-thirds of the tongue. The principal branches are the superficial ophthalmic, buccal, palatine and hyomandibular. The main trunk synapses within pterygopalatine ganglion in the parotid gland and this ganglion then gives of nerve branches which supply the lacrimal gland and the mucous secreting glands of the nasal and oral cavities."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",11,54,1,20972,0.018518518518518517,0.09090909090909091,query_1,"['GO:0021561', 'GO:0021602']"
GO:BP,GO:0021612,facial nerve structural organization,1.0,False,"""The process that contributes to the act of creating the structural organization of the facial nerve. This process pertains to the physical shaping of a rudimentary structure. This sensory and motor nerve supplies the muscles of facial expression and the expression and taste at the anterior two-thirds of the tongue. The principal branches are the superficial ophthalmic, buccal, palatine and hyomandibular. The main trunk synapses within pterygopalatine ganglion in the parotid gland and this ganglion then gives of nerve branches which supply the lacrimal gland and the mucous secreting glands of the nasal and oral cavities."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",9,54,1,20972,0.018518518518518517,0.1111111111111111,query_1,"['GO:0021604', 'GO:0021610']"
GO:BP,GO:0021658,rhombomere 3 morphogenesis,1.0,False,"""The process in which the anatomical structure of rhombomere 3 is generated and organized. Rhombomeres are transverse segments of the developing rhombencephalon. Rhombomeres are lineage restricted, express different genes from one another, and adopt different developmental fates. Rhombomeres are numbered in an anterior to posterior order."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]",2,54,1,20972,0.018518518518518517,0.5,query_1,"['GO:0021569', 'GO:0021593']"
GO:BP,GO:0018205,peptidyl-lysine modification,1.0,False,"""The modification of peptidyl-lysine."" [GOC:go_curators]",133,54,1,20972,0.018518518518518517,0.007518796992481203,query_1,['GO:0018193']
GO:BP,GO:0018209,peptidyl-serine modification,1.0,False,"""The modification of peptidyl-serine."" [GOC:go_curators]",103,54,1,20972,0.018518518518518517,0.009708737864077669,query_1,['GO:0018193']
GO:BP,GO:0018210,peptidyl-threonine modification,1.0,False,"""The modification of peptidyl-threonine."" [GOC:go_curators]",49,54,1,20972,0.018518518518518517,0.02040816326530612,query_1,['GO:0018193']
GO:BP,GO:0019058,viral life cycle,1.0,False,"""A set of processes which all viruses follow to ensure survival; includes attachment and entry of the virus particle, decoding of genome information, translation of viral mRNA by host ribosomes, genome replication, and assembly and release of viral particles containing the genome."" [ISBN:1555811272]",290,54,2,20972,0.037037037037037035,0.006896551724137931,query_1,['GO:0016032']
GO:BP,GO:0019216,regulation of lipid metabolic process,1.0,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]",314,54,2,20972,0.037037037037037035,0.006369426751592357,query_1,"['GO:0006629', 'GO:0080090']"
GO:BP,GO:0019217,regulation of fatty acid metabolic process,1.0,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving fatty acids."" [GOC:go_curators]",94,54,2,20972,0.037037037037037035,0.02127659574468085,query_1,"['GO:0006631', 'GO:0010565', 'GO:0019216', 'GO:0062012']"
GO:BP,GO:0019218,regulation of steroid metabolic process,1.0,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving steroids."" [GOC:go_curators]",98,54,1,20972,0.018518518518518517,0.01020408163265306,query_1,"['GO:0008202', 'GO:0019216']"
GO:BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,1.0,False,"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",3954,54,4,20972,0.07407407407407407,0.0010116337885685382,query_1,"['GO:0006139', 'GO:0080090']"
GO:BP,GO:0019221,cytokine-mediated signaling pathway,1.0,False,"""The series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, PMID:19295629]",564,54,2,20972,0.037037037037037035,0.0035460992907801418,query_1,"['GO:0007166', 'GO:0071345']"
GO:BP,GO:0019222,regulation of metabolic process,1.0,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",6900,54,12,20972,0.2222222222222222,0.0017391304347826088,query_1,"['GO:0008152', 'GO:0050794']"
GO:BP,GO:0018193,peptidyl-amino acid modification,1.0,False,"""The alteration of an amino acid residue in a peptide."" [GOC:mah]",495,54,3,20972,0.05555555555555555,0.006060606060606061,query_1,['GO:0036211']
GO:BP,GO:0019318,hexose metabolic process,1.0,False,"""The chemical reactions and pathways involving a hexose, any monosaccharide with a chain of six carbon atoms in the molecule."" [ISBN:0198506732]",229,54,1,20972,0.018518518518518517,0.004366812227074236,query_1,['GO:0005996']
GO:BP,GO:0016053,organic acid biosynthetic process,1.0,False,"""The chemical reactions and pathways resulting in the formation of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",313,54,1,20972,0.018518518518518517,0.003194888178913738,query_1,"['GO:0006082', 'GO:0044283']"
GO:BP,GO:0016055,Wnt signaling pathway,1.0,False,"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of a target cell and ending with a change in cell state."" [PMID:11532397]",460,54,3,20972,0.05555555555555555,0.006521739130434782,query_1,['GO:0007166']
GO:BP,GO:0016064,immunoglobulin mediated immune response,1.0,False,"""An immune response mediated by immunoglobulins, whether cell-bound or in solution."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",203,54,1,20972,0.018518518518518517,0.0049261083743842365,query_1,['GO:0019724']
GO:BP,GO:0016070,RNA metabolic process,1.0,False,"""The cellular chemical reactions and pathways involving RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage."" [ISBN:0198506732]",6834,54,7,20972,0.12962962962962962,0.0010242903131401815,query_1,['GO:0090304']
GO:BP,GO:0016071,mRNA metabolic process,1.0,False,"""The chemical reactions and pathways involving mRNA, messenger RNA, which is responsible for carrying the coded genetic 'message', transcribed from DNA, to sites of protein assembly at the ribosomes."" [ISBN:0198506732]",2139,54,2,20972,0.037037037037037035,0.0009350163627863488,query_1,['GO:0016070']
GO:BP,GO:0016101,diterpenoid metabolic process,1.0,False,"""The chemical reactions and pathways involving diterpenoid compounds, terpenoids with four isoprene units."" [ISBN:0198547684]",90,54,3,20972,0.05555555555555555,0.03333333333333333,query_1,['GO:0006721']
GO:BP,GO:0016192,vesicle-mediated transport,1.0,False,"""A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane."" [GOC:ai, GOC:mah, ISBN:08789310662000]",1572,54,9,20972,0.16666666666666666,0.0057251908396946565,query_1,"['GO:0006810', 'GO:0009987']"
